year_month,Actor1CountryCode,Actor2CountryCode,total_events,geo_unrest_score,total_gov_gov_events,total_ngov_gov_events,total_gov_ngov_events,pol_involve_score,suri_score,avg_goldstein,total_mentions,total_sources,total_articles,avg_tone,ingested_at
2025-04-01,GBR,UKR,101,3,0,0,12,0.1188118811881188,0.3564356435643564,2.2851485148514854,318,107,314,-1.47563590228145,2026-02-25T02:34:42.092Z
2025-04-01,ISR,IRN,117,11,0,0,0,0.0,0.0,-0.19572649572649564,357,124,357,-3.1569495078563374,2026-02-25T02:34:42.092Z
2025-04-01,BRA,BRA,22,0,2,0,0,0.09090909090909091,0.0,1.8954545454545455,78,22,78,1.493198061393688,2026-02-25T02:34:42.092Z
2025-04-01,IND,KOR,1,0,0,0,0,0.0,0.0,6.0,5,1,5,1.98863636363636,2026-02-25T02:34:42.092Z
2025-04-01,ETH,EGY,3,0,0,0,0,0.0,0.0,8.0,10,3,10,-3.6274509803921497,2026-02-25T02:34:42.092Z
2025-04-01,PAK,KOR,11,0,0,0,0,0.0,0.0,3.7818181818181817,29,11,29,5.5415742093044225,2026-02-25T02:34:42.092Z
2025-04-01,RUS,IRN,52,0,0,0,0,0.0,0.0,0.5000000000000001,112,53,112,-0.5645707138948253,2026-02-25T02:34:42.092Z
2025-04-01,PAK,IND,102,8,1,0,0,0.00980392156862745,0.0784313725490196,-1.1382352941176468,271,102,271,-5.15590685341272,2026-02-25T02:34:42.092Z
2025-04-01,RUS,FRA,25,1,1,0,0,0.04,0.04,0.7040000000000001,74,28,74,-3.5032802350918644,2026-02-25T02:34:42.092Z
2025-04-01,FRA,CHN,14,0,0,0,0,0.0,0.0,0.7571428571428571,40,14,40,-4.27983714940588,2026-02-25T02:34:42.092Z
2025-04-01,GBR,ARG,1,0,0,0,0,0.0,0.0,2.8,8,1,8,4.0,2026-02-25T02:34:42.092Z
2025-04-01,FRA,ISR,55,4,2,0,0,0.03636363636363636,0.14545454545454545,0.5036363636363637,147,55,139,-3.7810802434940367,2026-02-25T02:34:42.092Z
2025-04-01,IRN,PSE,17,1,0,0,2,0.11764705882352941,0.11764705882352941,1.3529411764705883,57,17,57,-3.388415414101896,2026-02-25T02:34:42.092Z
2025-04-01,KOR,UKR,6,0,0,0,0,0.0,0.0,1.0166666666666668,30,6,30,-2.871214051716932,2026-02-25T02:34:42.092Z
2025-04-01,ETH,CHN,3,0,0,0,0,0.0,0.0,3.4,36,3,36,3.82775119617224,2026-02-25T02:34:42.092Z
2025-04-01,IRN,CHN,35,0,0,0,0,0.0,0.0,1.374285714285714,108,35,108,-0.9326755840319743,2026-02-25T02:34:42.092Z
2025-04-01,ARG,USA,33,0,0,0,0,0.0,0.0,2.4424242424242424,95,33,94,0.2428173905573539,2026-02-25T02:34:42.092Z
2025-04-01,RUS,DEU,63,2,0,0,0,0.0,0.0,1.3507936507936518,242,66,242,-1.7894686027921896,2026-02-25T02:34:42.092Z
2025-04-01,IND,GBR,9,0,0,0,0,0.0,0.0,2.0999999999999996,65,11,65,-1.3309163546024483,2026-02-25T02:34:42.092Z
2025-04-01,CHN,DEU,34,4,0,0,0,0.0,0.0,-1.3882352941176468,152,34,152,-3.7508377012712493,2026-02-25T02:34:42.092Z
2025-04-01,USA,BRA,20,0,0,0,0,0.0,0.0,2.795,36,20,36,1.655073383691263,2026-02-25T02:34:42.092Z
2025-04-01,RUS,RUS,393,25,37,2,4,0.10941475826972011,2.735368956743003,0.6557251908396949,1129,414,1057,-2.5651261227038544,2026-02-25T02:34:42.092Z
2025-04-01,USA,ARG,12,0,0,0,0,0.0,0.0,2.8166666666666664,57,13,55,-0.7091542167762718,2026-02-25T02:34:42.092Z
2025-04-01,GBR,ISR,60,4,5,0,0,0.08333333333333333,0.3333333333333333,1.2850000000000001,179,60,163,-4.377874037863285,2026-02-25T02:34:42.092Z
2025-04-01,ARG,GBR,3,0,0,0,0,0.0,0.0,4.3,14,3,14,2.477124183006533,2026-02-25T02:34:42.092Z
2025-04-01,CHN,ISR,4,0,0,0,0,0.0,0.0,6.550000000000001,7,4,7,-4.418960244648315,2026-02-25T02:34:42.092Z
2025-04-01,GBR,MEX,3,0,0,0,0,0.0,0.0,3.0,9,3,9,-2.05761316872428,2026-02-25T02:34:42.092Z
2025-04-01,PAK,PAK,495,46,3,7,0,0.020202020202020204,0.9292929292929294,-1.0236363636363641,1569,520,1564,-4.1260762278213905,2026-02-25T02:34:42.092Z
2025-04-01,USA,ERI,3,0,0,0,0,0.0,0.0,2.7999999999999994,3,3,3,-5.392194146088923,2026-02-25T02:34:42.092Z
2025-04-01,USA,SYR,46,0,2,1,0,0.06521739130434782,0.0,0.20000000000000007,124,46,124,-3.1755404448244566,2026-02-25T02:34:42.092Z
2025-04-01,ARG,BRA,6,0,0,0,0,0.0,0.0,-1.1833333333333336,18,6,18,-2.7192312890196084,2026-02-25T02:34:42.092Z
2025-04-01,ISR,PSE,455,34,1,0,8,0.01978021978021978,0.6725274725274725,-3.1285714285714272,1538,517,1535,-5.377615530615736,2026-02-25T02:34:42.092Z
2025-04-01,FRA,EGY,2,0,1,0,0,0.5,0.0,-0.050000000000000044,5,2,5,-2.3976848884431754,2026-02-25T02:34:42.092Z
2025-04-01,PSE,PSE,66,6,0,2,0,0.030303030303030304,0.18181818181818182,-2.3287878787878786,211,69,205,-4.7544850537277945,2026-02-25T02:34:42.092Z
2025-04-01,RUS,USA,253,2,4,0,0,0.015810276679841896,0.03162055335968379,2.171146245059287,723,267,721,-2.2657116351695175,2026-02-25T02:34:42.092Z
2025-04-01,USA,COD,13,0,0,0,0,0.0,0.0,-3.0,60,13,60,-6.21017333446001,2026-02-25T02:34:42.092Z
2025-04-01,SYR,SYR,51,2,0,0,1,0.0196078431372549,0.0392156862745098,-0.6156862745098038,179,57,179,-5.251889064610036,2026-02-25T02:34:42.092Z
2025-04-01,IRN,USA,168,1,1,3,0,0.023809523809523808,0.023809523809523808,3.45297619047619,547,171,547,-2.3563337179624164,2026-02-25T02:34:42.092Z
2025-04-01,RWA,USA,7,0,0,0,0,0.0,0.0,5.285714285714286,10,7,10,-4.079346690946073,2026-02-25T02:34:42.092Z
2025-04-01,CHN,ETH,2,0,0,0,0,0.0,0.0,3.5,4,2,4,3.82775119617224,2026-02-25T02:34:42.092Z
2025-04-01,TWN,CHN,44,0,0,0,0,0.0,0.0,2.277272727272727,145,44,145,-1.367453178542521,2026-02-25T02:34:42.092Z
2025-04-01,ISR,EGY,25,0,0,0,0,0.0,0.0,2.412,81,25,79,-2.588800741486125,2026-02-25T02:34:42.092Z
2025-04-01,ETH,RUS,8,0,1,0,0,0.125,0.0,3.125,26,8,26,3.8409137715254356,2026-02-25T02:34:42.092Z
2025-04-01,UKR,BRA,4,0,0,0,0,0.0,0.0,2.8,6,6,6,-2.8927410937950673,2026-02-25T02:34:42.092Z
2025-04-01,IND,PAK,157,7,2,0,0,0.012738853503184714,0.089171974522293,-0.32611464968152887,428,171,428,-5.303759199156923,2026-02-25T02:34:42.092Z
2025-04-01,DEU,ISR,13,1,0,0,0,0.0,0.0,-0.8384615384615385,25,13,25,-3.008786693237347,2026-02-25T02:34:42.092Z
2025-04-01,IRN,TUR,7,0,0,0,0,0.0,0.0,-1.057142857142857,13,8,13,-3.3109702027186976,2026-02-25T02:34:42.092Z
2025-04-01,BRA,GBR,6,0,0,0,0,0.0,0.0,2.3333333333333335,13,6,13,-1.850211012004383,2026-02-25T02:34:42.092Z
2025-04-01,PAK,PSE,12,2,0,0,0,0.0,0.0,1.0666666666666667,22,12,22,-5.033699153610821,2026-02-25T02:34:42.092Z
2025-04-01,ISR,ISR,380,27,9,2,7,0.04736842105263158,1.2789473684210526,-1.6442105263157911,1169,402,1157,-5.05225500800608,2026-02-25T02:34:42.092Z
2025-04-01,KOR,ISR,4,0,0,0,0,0.0,0.0,-2.0,16,4,16,-3.7999938845401156,2026-02-25T02:34:42.092Z
2025-04-01,ERI,USA,5,0,0,0,0,0.0,0.0,1.14,7,5,7,-5.398406616408718,2026-02-25T02:34:42.092Z
2025-04-01,RUS,GBR,42,7,0,0,0,0.0,0.0,-1.9142857142857144,146,44,146,-3.5246610515526284,2026-02-25T02:34:42.092Z
2025-04-01,PSE,RUS,3,0,0,0,0,0.0,0.0,2.7999999999999994,14,3,14,-8.803025204909433,2026-02-25T02:34:42.092Z
2025-04-01,VEN,USA,63,4,2,2,2,0.09523809523809523,0.38095238095238093,-1.2365079365079366,176,69,176,-6.091041156525032,2026-02-25T02:34:42.092Z
2025-04-01,CHN,IND,5,0,0,0,0,0.0,0.0,-2.0200000000000005,18,5,18,-1.892384248902712,2026-02-25T02:34:42.092Z
2025-04-01,TWN,GBR,3,0,0,0,0,0.0,0.0,2.7999999999999994,8,3,8,0.78740157480315,2026-02-25T02:34:42.092Z
2025-04-01,EGY,TUR,2,0,0,0,0,0.0,0.0,2.8,10,2,10,-3.57142857142858,2026-02-25T02:34:42.092Z
2025-04-01,TWN,RUS,1,0,0,0,0,0.0,0.0,3.0,3,1,3,-1.67014613778706,2026-02-25T02:34:42.092Z
2025-04-01,ARG,ISR,1,0,0,0,0,0.0,0.0,0.0,2,1,2,5.4245283018868,2026-02-25T02:34:42.092Z
2025-04-01,COD,RWA,7,0,0,0,0,0.0,0.0,1.4285714285714286,38,7,38,-1.4832706390131742,2026-02-25T02:34:42.092Z
2025-04-01,DEU,TWN,19,0,0,0,0,0.0,0.0,1.9421052631578943,78,19,70,2.179038637055071,2026-02-25T02:34:42.092Z
2025-04-01,CHN,KOR,26,0,0,0,0,0.0,0.0,4.7384615384615385,66,26,66,-1.0191948698744244,2026-02-25T02:34:42.092Z
2025-04-01,ISR,PAK,4,0,0,0,0,0.0,0.0,-2.5999999999999996,26,4,16,-2.011505331554135,2026-02-25T02:34:42.092Z
2025-04-01,FRA,ARG,1,1,0,0,0,0.0,0.0,-5.0,1,1,1,-6.19469026548673,2026-02-25T02:34:42.092Z
2025-04-01,GBR,RUS,40,2,2,0,0,0.05,0.1,-0.9175000000000004,96,42,96,-3.376803246229946,2026-02-25T02:34:42.092Z
2025-04-01,EGY,RUS,2,0,0,0,0,0.0,0.0,3.0,2,2,2,-1.34115674769489,2026-02-25T02:34:42.092Z
2025-04-01,FRA,USA,198,3,0,0,0,0.0,0.0,2.1898989898989902,663,198,658,-0.7161062101402976,2026-02-25T02:34:42.092Z
2025-04-01,GBR,KOR,3,0,0,0,0,0.0,0.0,2.066666666666667,13,3,13,2.0244991269454933,2026-02-25T02:34:42.092Z
2025-04-01,USA,DEU,79,1,0,0,0,0.0,0.0,0.6658227848101265,232,83,232,-1.8450562224935052,2026-02-25T02:34:42.092Z
2025-04-01,FRA,FRA,115,1,4,1,0,0.043478260869565216,0.043478260869565216,1.299130434782609,375,115,373,-1.9241374677897642,2026-02-25T02:34:42.092Z
2025-04-01,IND,FRA,14,0,0,0,0,0.0,0.0,3.914285714285714,33,14,33,0.51203288348423,2026-02-25T02:34:42.092Z
2025-04-01,COD,COD,7,0,0,0,0,0.0,0.0,0.42857142857142855,17,7,17,-4.92872419337681,2026-02-25T02:34:42.092Z
2025-04-01,MEX,USA,151,0,0,0,2,0.013245033112582781,0.0,1.4284768211920535,475,153,474,-1.9308584246096108,2026-02-25T02:34:42.092Z
2025-04-01,CHN,PAK,91,0,3,0,0,0.03296703296703297,0.0,2.7791208791208795,288,91,288,-2.125681279334555,2026-02-25T02:34:42.092Z
2025-04-01,DEU,PAK,2,0,0,0,0,0.0,0.0,0.0,4,2,4,-6.88591983556012,2026-02-25T02:34:42.092Z
2025-04-01,CHN,ARG,4,0,0,0,0,0.0,0.0,2.65,8,4,8,0.79155672823219,2026-02-25T02:34:42.092Z
2025-04-01,GBR,USA,322,5,0,1,4,0.015527950310559006,0.07763975155279502,1.6944099378881998,1279,354,1251,-1.7285994959094344,2026-02-25T02:34:42.092Z
2025-04-01,FRA,KOR,3,0,0,0,0,0.0,0.0,3.6,20,3,20,4.86725663716815,2026-02-25T02:34:42.092Z
2025-04-01,COD,PSE,2,0,0,0,0,0.0,0.0,-4.0,2,2,2,-0.63626723223754,2026-02-25T02:34:42.092Z
2025-04-01,PRK,PRK,14,0,0,0,0,0.0,0.0,-2.3285714285714287,32,15,32,-1.5843037249707084,2026-02-25T02:34:42.092Z
2025-04-01,USA,PRK,17,1,0,0,0,0.0,0.0,0.10588235294117651,84,17,84,-4.718204287680262,2026-02-25T02:34:42.092Z
2025-04-01,SYR,USA,43,0,2,0,3,0.11627906976744186,0.0,1.1186046511627905,174,43,162,-3.4632750625132775,2026-02-25T02:34:42.092Z
2025-04-01,GBR,PSE,22,0,0,0,0,0.0,0.0,3.2909090909090906,68,23,66,-2.0392618612740536,2026-02-25T02:34:42.092Z
2025-04-01,BRA,USA,13,0,0,0,0,0.0,0.0,3.9384615384615382,38,13,38,1.524752902006875,2026-02-25T02:34:42.092Z
2025-04-01,CHN,EGY,8,0,0,0,0,0.0,0.0,1.8875,20,8,20,3.1134644818582853,2026-02-25T02:34:42.092Z
2025-04-01,RWA,COD,9,0,0,0,0,0.0,0.0,6.055555555555555,56,9,56,-2.1334602891512207,2026-02-25T02:34:42.092Z
2025-04-01,USA,RWA,12,1,0,0,0,0.0,0.0,2.433333333333333,45,12,45,-3.506418383562149,2026-02-25T02:34:42.092Z
2025-04-01,UKR,UKR,271,14,3,4,3,0.03690036900369004,0.5166051660516605,1.1741697416974173,742,287,741,-2.1910251756002466,2026-02-25T02:34:42.092Z
2025-04-01,IRN,DEU,26,0,0,0,0,0.0,0.0,4.846153846153846,118,26,108,-2.7411128195881136,2026-02-25T02:34:42.092Z
2025-04-01,USA,PAK,66,5,0,0,2,0.030303030303030304,0.15151515151515152,0.4030303030303031,248,68,248,-4.250500582963723,2026-02-25T02:34:42.092Z
2025-04-01,COD,USA,16,0,2,0,0,0.125,0.0,-0.575,65,16,65,-3.2888442586085986,2026-02-25T02:34:42.092Z
2025-04-01,IRN,PAK,17,0,0,0,0,0.0,0.0,-0.8294117647058823,54,17,54,-5.650902136736648,2026-02-25T02:34:42.092Z
2025-04-01,TUR,IRN,8,0,0,0,0,0.0,0.0,-2.9000000000000004,15,10,15,-3.36345963001223,2026-02-25T02:34:42.092Z
2025-04-01,ISR,ARG,2,0,0,0,0,0.0,0.0,7.0,3,2,3,-4.0394973070018,2026-02-25T02:34:42.092Z
2025-04-01,DEU,FRA,48,0,0,0,0,0.0,0.0,3.3937500000000003,133,52,133,-1.6268580528643526,2026-02-25T02:34:42.092Z
2025-04-01,UKR,GBR,62,0,0,0,0,0.0,0.0,3.6677419354838707,199,63,199,-1.3226650559319177,2026-02-25T02:34:42.092Z
2025-04-01,CHN,GBR,38,0,3,0,0,0.07894736842105263,0.0,2.0000000000000004,268,55,255,-0.7073286318480678,2026-02-25T02:34:42.092Z
2025-04-01,RWA,FRA,2,0,0,0,0,0.0,0.0,0.0,4,2,4,-3.02506482281763,2026-02-25T02:34:42.092Z
2025-04-01,IND,USA,39,0,0,0,0,0.0,0.0,1.9974358974358968,115,39,115,-0.2011962311328474,2026-02-25T02:34:42.092Z
2025-04-01,DEU,BRA,3,0,0,0,0,0.0,0.0,3.0,9,3,9,-2.05761316872428,2026-02-25T02:34:42.092Z
2025-04-01,IRN,IND,1,0,0,0,0,0.0,0.0,-2.0,2,1,2,-1.0016694490818,2026-02-25T02:34:42.092Z
2025-04-01,ISR,CHN,2,0,0,0,0,0.0,0.0,2.0,3,2,3,-0.78740157480315,2026-02-25T02:34:42.092Z
2025-04-01,EGY,IRN,2,0,0,0,0,0.0,0.0,3.0999999999999996,30,2,20,-1.79211469534051,2026-02-25T02:34:42.092Z
2025-04-01,IRN,EGY,1,0,0,0,0,0.0,0.0,1.9,20,1,10,-1.79211469534051,2026-02-25T02:34:42.092Z
2025-04-01,CHN,VEN,2,0,0,0,0,0.0,0.0,3.0,8,2,8,-1.06100795755968,2026-02-25T02:34:42.092Z
2025-04-01,GBR,COD,1,0,0,0,0,0.0,0.0,2.8,8,1,8,5.88235294117648,2026-02-25T02:34:42.092Z
2025-04-01,COD,GBR,1,0,0,0,0,0.0,0.0,1.9,8,1,8,5.88235294117648,2026-02-25T02:34:42.092Z
2025-04-01,FRA,COD,1,0,0,0,0,0.0,0.0,2.8,2,1,2,5.88235294117648,2026-02-25T02:34:42.092Z
2025-04-01,EGY,TWN,6,0,0,0,0,0.0,0.0,3.0,8,6,8,-2.3490491008113468,2026-02-25T02:34:42.092Z
2025-04-01,COD,FRA,1,0,0,0,0,0.0,0.0,1.9,2,1,2,5.88235294117648,2026-02-25T02:34:42.092Z
2025-05-01,FRA,IRN,16,0,0,0,0,0.0,0.0,-1.25,58,16,58,-4.810579467265309,2026-02-25T02:49:14.711Z
2025-05-01,DEU,VEN,1,0,0,0,0,0.0,0.0,-5.0,2,1,2,3.95010395010395,2026-02-25T02:49:14.711Z
2025-05-01,PAK,RUS,2,0,0,0,0,0.0,0.0,-4.0,3,2,3,-0.15384615384616,2026-02-25T02:49:14.711Z
2025-05-01,TUR,UKR,132,2,6,0,0,0.045454545454545456,0.09090909090909091,3.076515151515152,339,138,337,-1.5142591228018512,2026-02-25T02:49:14.711Z
2025-05-01,ISR,ISR,369,21,14,5,6,0.06775067750677506,1.4227642276422763,-1.1612466124661245,1136,386,1124,-5.111675221688035,2026-02-25T02:49:14.711Z
2025-05-01,USA,DEU,92,0,3,0,2,0.05434782608695652,0.0,2.4228260869565226,284,92,274,-1.4507296660332156,2026-02-25T02:49:14.711Z
2025-05-01,RUS,ETH,1,0,0,0,0,0.0,0.0,1.0,5,1,5,-2.05761316872428,2026-02-25T02:49:14.711Z
2025-05-01,GBR,BRA,1,0,0,0,0,0.0,0.0,0.0,2,1,2,-0.479616306954435,2026-02-25T02:49:14.711Z
2025-05-01,ETH,USA,1,0,0,0,0,0.0,0.0,-2.0,3,1,3,4.4298605414274,2026-02-25T02:49:14.711Z
2025-05-01,PRK,CHN,2,0,0,0,0,0.0,0.0,7.0,4,2,4,-5.30004108188671,2026-02-25T02:49:14.711Z
2025-05-01,RUS,TWN,3,3,0,0,0,0.0,0.0,-7.0,5,3,5,-4.62359217545939,2026-02-25T02:49:14.711Z
2025-05-01,CHN,MEX,2,0,0,0,0,0.0,0.0,-4.0,10,2,10,-3.08529945553539,2026-02-25T02:49:14.711Z
2025-05-01,IRN,IRN,72,7,0,1,2,0.041666666666666664,0.29166666666666663,0.09583333333333331,198,74,196,-2.8303486969703417,2026-02-25T02:49:14.711Z
2025-05-01,USA,SYR,38,0,0,0,0,0.0,0.0,1.831578947368421,135,44,135,-2.3094645292047202,2026-02-25T02:49:14.711Z
2025-05-01,IRN,TUR,15,0,0,0,0,0.0,0.0,2.92,47,15,47,3.2642108207875884,2026-02-25T02:49:14.711Z
2025-05-01,KOR,TUR,4,0,0,0,0,0.0,0.0,4.0,15,4,15,0.66815144766147,2026-02-25T02:49:14.711Z
2025-05-01,USA,TWN,35,1,0,0,2,0.05714285714285714,0.05714285714285714,0.7114285714285714,133,35,133,-1.165325058893991,2026-02-25T02:49:14.711Z
2025-05-01,PSE,SYR,9,4,0,0,0,0.0,0.0,-0.8888888888888885,37,9,31,-2.871098643412106,2026-02-25T02:49:14.711Z
2025-05-01,ETH,PAK,2,2,0,0,0,0.0,0.0,-5.0,5,2,5,-2.56410256410257,2026-02-25T02:49:14.711Z
2025-05-01,BRA,USA,31,0,0,0,0,0.0,0.0,2.4322580645161294,70,31,70,-0.9258417908740912,2026-02-25T02:49:14.711Z
2025-05-01,IRN,USA,122,11,0,0,0,0.0,0.0,2.54672131147541,467,125,467,-1.9529860909221568,2026-02-25T02:49:14.711Z
2025-05-01,MEX,CHN,8,0,0,0,0,0.0,0.0,3.8,25,8,25,-0.6399696554644211,2026-02-25T02:49:14.711Z
2025-05-01,DEU,MEX,3,0,0,0,0,0.0,0.0,1.8999999999999997,5,3,5,-2.57510729613734,2026-02-25T02:49:14.711Z
2025-05-01,FRA,GBR,45,0,1,0,0,0.022222222222222223,0.0,3.2733333333333343,162,48,162,-1.990721574546848,2026-02-25T02:49:14.711Z
2025-05-01,GBR,RUS,50,6,0,0,0,0.0,0.0,-2.4619999999999997,137,50,137,-3.6577526639138136,2026-02-25T02:49:14.711Z
2025-05-01,TWN,TWN,38,1,0,1,1,0.05263157894736842,0.05263157894736842,1.5921052631578945,83,38,83,-0.021184621301711327,2026-02-25T02:49:14.711Z
2025-05-01,BRA,BRA,11,0,3,0,1,0.36363636363636365,0.0,2.727272727272727,30,11,24,1.62224307215372,2026-02-25T02:49:14.711Z
2025-05-01,PSE,EGY,20,0,0,0,0,0.0,0.0,2.1399999999999997,47,21,47,-3.9349997298222634,2026-02-25T02:49:14.711Z
2025-05-01,IND,RUS,3,0,0,0,0,0.0,0.0,1.0,16,3,16,1.8743038951300368,2026-02-25T02:49:14.711Z
2025-05-01,RUS,DEU,27,4,0,0,0,0.0,0.0,0.514814814814815,82,27,82,-3.551497196601887,2026-02-25T02:49:14.711Z
2025-05-01,TUR,PAK,18,0,0,0,0,0.0,0.0,2.066666666666667,84,19,83,-1.2209221759587188,2026-02-25T02:49:14.711Z
2025-05-01,TUR,ISR,13,1,0,0,0,0.0,0.0,-1.1538461538461537,44,16,44,-3.329461288968802,2026-02-25T02:49:14.711Z
2025-05-01,PSE,ISR,486,31,2,25,0,0.05555555555555555,1.722222222222222,-1.1123456790123458,1466,524,1453,-5.295825760202305,2026-02-25T02:49:14.711Z
2025-05-01,ARG,USA,5,0,0,0,0,0.0,0.0,2.62,22,5,22,0.04710567210567022,2026-02-25T02:49:14.711Z
2025-05-01,PAK,TUR,11,0,0,0,0,0.0,0.0,1.309090909090909,29,12,29,-1.4514304182054725,2026-02-25T02:49:14.711Z
2025-05-01,PAK,COD,3,0,0,0,0,0.0,0.0,-7.2,5,3,5,3.7122969837587,2026-02-25T02:49:14.711Z
2025-05-01,EGY,PSE,14,0,0,0,0,0.0,0.0,2.849999999999999,31,14,31,-4.373518542196699,2026-02-25T02:49:14.711Z
2025-05-01,BRA,ISR,1,0,0,0,0,0.0,0.0,6.4,2,1,2,-6.60377358490566,2026-02-25T02:49:14.711Z
2025-05-01,USA,USA,2801,87,64,33,34,0.0467690110674759,4.068903962870404,0.3393787932881081,9083,2904,8803,-2.5789867781674385,2026-02-25T02:49:14.711Z
2025-05-01,USA,FRA,67,2,0,0,0,0.0,0.0,1.5791044776119398,193,68,193,-1.7836600070601334,2026-02-25T02:49:14.711Z
2025-05-01,CHN,ARG,2,0,0,0,0,0.0,0.0,4.95,28,2,18,0.4879489670137399,2026-02-25T02:49:14.711Z
2025-05-01,UKR,TUR,179,2,4,0,0,0.0223463687150838,0.0446927374301676,2.139664804469273,474,188,471,-1.801785338235584,2026-02-25T02:49:14.711Z
2025-05-01,KOR,PRK,11,0,0,0,0,0.0,0.0,1.9090909090909087,28,11,28,-2.293430063229847,2026-02-25T02:49:14.711Z
2025-05-01,IRN,DEU,8,0,0,0,0,0.0,0.0,-0.5,25,8,25,-3.2287495664785464,2026-02-25T02:49:14.711Z
2025-05-01,MEX,DEU,3,0,0,0,0,0.0,0.0,2.7999999999999994,5,3,5,-2.57510729613734,2026-02-25T02:49:14.711Z
2025-05-01,RUS,KOR,4,0,0,0,0,0.0,0.0,6.699999999999999,13,4,13,-4.51385439257545,2026-02-25T02:49:14.711Z
2025-05-01,GBR,RWA,3,0,0,0,0,0.0,0.0,6.0,7,7,7,-3.124974497834637,2026-02-25T02:49:14.711Z
2025-05-01,ISR,GBR,20,0,0,0,0,0.0,0.0,1.4449999999999998,47,20,47,-2.222540359220546,2026-02-25T02:49:14.711Z
2025-05-01,ISR,CHN,6,0,0,0,0,0.0,0.0,1.75,13,6,13,-0.6042628332422116,2026-02-25T02:49:14.711Z
2025-05-01,PRK,USA,5,0,0,0,0,0.0,0.0,3.16,13,5,13,-2.0898404701931104,2026-02-25T02:49:14.711Z
2025-05-01,RUS,GBR,32,8,0,0,0,0.0,0.0,-3.225,112,32,112,-3.8962107544604847,2026-02-25T02:49:14.711Z
2025-05-01,PRK,IRN,2,2,0,0,0,0.0,0.0,-4.4,10,2,10,-2.52918287937744,2026-02-25T02:49:14.711Z
2025-05-01,KOR,BRA,2,0,0,0,0,0.0,0.0,-5.0,10,2,10,-6.98529411764706,2026-02-25T02:49:14.711Z
2025-05-01,FRA,ISR,83,19,2,0,0,0.024096385542168676,0.45783132530120485,-0.6602409638554217,235,83,235,-3.593564766383083,2026-02-25T02:49:14.711Z
2025-05-01,GBR,ARG,2,0,0,0,0,0.0,0.0,3.75,6,2,6,2.35294117647059,2026-02-25T02:49:14.711Z
2025-05-01,IRN,ISR,34,0,0,0,0,0.0,0.0,1.3852941176470586,102,34,102,-2.6316731149008494,2026-02-25T02:49:14.711Z
2025-05-01,RUS,USA,102,5,4,0,0,0.0392156862745098,0.19607843137254902,1.5911764705882352,326,110,325,-2.1506760323030547,2026-02-25T02:49:14.711Z
2025-05-01,IND,USA,24,4,0,0,2,0.08333333333333333,0.3333333333333333,1.05,77,24,76,-2.364097318043627,2026-02-25T02:49:14.711Z
2025-05-01,ISR,FRA,55,2,3,0,0,0.05454545454545454,0.10909090909090909,-0.09272727272727284,161,55,161,-3.4557250072452,2026-02-25T02:49:14.711Z
2025-05-01,IRN,RUS,16,0,0,0,0,0.0,0.0,-1.525,73,16,51,-1.9903401693167457,2026-02-25T02:49:14.711Z
2025-05-01,RUS,UKR,616,16,5,1,0,0.00974025974025974,0.15584415584415584,0.3592532467532461,1878,637,1852,-3.2479570886263494,2026-02-25T02:49:14.711Z
2025-05-01,TUR,IRN,16,0,0,0,0,0.0,0.0,3.15625,57,16,57,3.5013418494140396,2026-02-25T02:49:14.711Z
2025-05-01,GBR,ISR,78,16,0,0,0,0.0,0.0,-1.4153846153846152,216,78,216,-4.534021713912292,2026-02-25T02:49:14.711Z
2025-05-01,UKR,USA,77,2,1,0,1,0.025974025974025976,0.05194805194805195,1.5727272727272728,216,79,208,-2.424647592082592,2026-02-25T02:49:14.711Z
2025-05-01,SYR,GBR,1,0,0,0,0,0.0,0.0,1.9,2,1,2,0.0,2026-02-25T02:49:14.711Z
2025-05-01,IRN,CHN,34,0,0,0,0,0.0,0.0,3.1588235294117646,107,34,101,-2.5240624989550087,2026-02-25T02:49:14.711Z
2025-05-01,SYR,FRA,16,0,1,0,0,0.0625,0.0,1.7875,47,19,47,-1.9334887024370546,2026-02-25T02:49:14.711Z
2025-05-01,PAK,MEX,1,0,0,0,0,0.0,0.0,1.9,5,1,5,-5.91216216216217,2026-02-25T02:49:14.711Z
2025-05-01,EGY,ISR,26,0,0,0,0,0.0,0.0,-0.7653846153846156,87,26,87,-3.2407915554999884,2026-02-25T02:49:14.711Z
2025-05-01,USA,KOR,21,0,0,0,0,0.0,0.0,0.8333333333333331,73,25,73,-0.4716373182932032,2026-02-25T02:49:14.711Z
2025-05-01,TUR,RUS,163,0,0,0,0,0.0,0.0,3.1564417177914113,408,166,408,-1.8080194460381185,2026-02-25T02:49:14.711Z
2025-05-01,DEU,ISR,27,2,0,0,2,0.07407407407407407,0.14814814814814814,-0.22962962962962954,81,27,81,-5.696127995775818,2026-02-25T02:49:14.711Z
2025-05-01,TUR,CHN,10,0,0,0,0,0.0,0.0,0.8800000000000001,41,10,41,1.936916022533735,2026-02-25T02:49:14.711Z
2025-05-01,USA,ISR,307,2,4,12,1,0.05537459283387622,0.11074918566775244,-0.006514657980455691,926,321,913,-4.020330739285424,2026-02-25T02:49:14.711Z
2025-05-01,DEU,UKR,114,1,0,0,0,0.0,0.0,3.4675438596491226,342,116,340,-3.287874570057832,2026-02-25T02:49:14.711Z
